	CTL_1	CTL_2	CTL_3	CTL_4	epm2a_1	epm2a_2	epm2a_3	epm2b_1	epm2b_2	epm2b_3	epm2b_4
ENSMUSG00000043556	20	28	26	18	15	28	24	17	22	22	12
ENSMUSG00000115433	0	0	1	0	0	0	0	0	0	1	0
ENSMUSG00000115399	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115647	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115131	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115301	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000115381	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000090544	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088191	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115554	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115138	14	16	9	21	13	11	11	13	18	15	10
ENSMUSG00000022265	2842	2729	2463	2528	2593	2833	2978	2084	2406	2644	2520
ENSMUSG00000115568	2	1	1	1	2	2	2	0	2	0	2
ENSMUSG00000115543	0	0	0	3	0	1	2	0	0	4	1
ENSMUSG00000046034	186	185	165	163	189	207	202	183	195	225	240
ENSMUSG00000098416	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115578	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056069	270	240	252	226	258	308	365	184	266	278	271
ENSMUSG00000022263	2852	3068	2697	2684	2794	3222	3178	2132	2527	2805	2699
ENSMUSG00000115641	2	1	1	0	1	1	1	0	0	0	1
ENSMUSG00000115161	1	0	0	0	2	1	0	1	2	0	0
ENSMUSG00000115058	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115773	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115722	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115839	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115806	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022262	170	131	131	115	114	144	105	107	99	125	106
ENSMUSG00000115473	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115156	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000115795	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115459	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092639	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088621	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115544	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089279	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088045	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115080	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065726	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022240	2285	2335	2111	2155	2276	2317	2525	1905	2041	2154	2157
ENSMUSG00000115073	0	0	0	0	1	1	0	1	0	0	1
ENSMUSG00000087836	0	0	0	1	0	2	0	0	0	0	0
ENSMUSG00000115337	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094704	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115012	5	5	1	4	2	3	3	6	7	4	1
ENSMUSG00000115474	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000077468	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039168	74	63	60	62	70	70	87	82	76	70	95
ENSMUSG00000055416	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115418	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022237	797	769	795	777	1059	1043	989	731	897	963	926
ENSMUSG00000115406	9	13	11	7	6	7	8	12	12	10	16
ENSMUSG00000022236	3	8	8	6	4	8	9	5	10	7	6
ENSMUSG00000068964	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115710	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039100	4061	4341	3913	3760	3864	4033	4168	2889	3524	3717	3543
ENSMUSG00000115357	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115383	3	0	0	3	2	2	1	0	1	1	2
ENSMUSG00000115224	0	0	0	1	1	3	0	0	0	1	0
ENSMUSG00000022235	147	147	156	159	109	145	127	134	143	167	178
ENSMUSG00000022234	2655	2373	2234	2466	2424	2688	2940	1933	2470	2429	2400
ENSMUSG00000039065	199	164	174	164	181	209	198	118	187	191	178
ENSMUSG00000114995	93	82	77	69	76	76	65	61	78	63	82
ENSMUSG00000115188	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115589	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115561	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045267	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107924	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096956	33	33	27	34	30	38	39	23	28	31	26
ENSMUSG00000089317	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000022231	933	1071	884	869	969	976	916	719	884	910	825
ENSMUSG00000115063	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115749	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115317	62	48	49	42	29	38	51	37	44	40	37
ENSMUSG00000022261	943	987	845	952	890	983	848	632	666	790	743
ENSMUSG00000115140	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039007	290	275	271	281	272	306	341	251	280	266	337
ENSMUSG00000058101	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000088062	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000115779	0	1	0	1	0	1	0	0	0	0	1
ENSMUSG00000038984	760	790	662	730	707	765	786	554	661	707	705
ENSMUSG00000115362	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115318	3	3	1	3	1	0	2	1	1	0	3
ENSMUSG00000115605	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115428	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000115440	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022255	1565	1731	1547	1416	1374	1617	1492	1158	1367	1430	1470
ENSMUSG00000115276	32	24	16	23	20	15	12	17	20	15	14
ENSMUSG00000089072	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022257	1761	1351	1373	1577	1434	1625	1627	1117	1310	1281	1254
ENSMUSG00000115808	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000084738	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022324	430	339	365	376	390	421	348	298	367	355	369
ENSMUSG00000094447	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058600	1458	1358	1381	1382	1326	1552	1639	1219	1611	1682	1757
ENSMUSG00000065899	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115685	3	2	1	0	0	3	1	0	3	3	0
ENSMUSG00000044726	6	14	14	18	10	5	7	8	10	9	8
ENSMUSG00000115300	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022323	643	581	579	585	704	850	872	572	830	813	891
ENSMUSG00000022325	106	119	104	91	119	124	120	94	83	115	102
ENSMUSG00000115005	1	2	0	3	2	1	1	2	0	0	0
ENSMUSG00000084607	1	0	0	1	2	0	1	1	0	1	1
ENSMUSG00000038879	218	240	192	195	178	232	234	147	197	203	163
ENSMUSG00000115526	1	1	3	2	2	1	0	2	1	5	1
ENSMUSG00000115360	24	32	22	22	21	19	12	23	15	12	25
ENSMUSG00000050963	422	513	379	373	406	419	437	321	355	403	379
ENSMUSG00000022329	243	289	217	245	222	252	286	208	267	262	269
ENSMUSG00000115345	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000022330	0	0	0	1	0	0	0	0	1	1	1
ENSMUSG00000115453	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115829	2	1	2	4	1	3	0	0	0	4	2
ENSMUSG00000037646	1584	1703	1479	1458	1352	1611	1423	1018	1234	1431	1307
ENSMUSG00000089133	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000115314	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000115144	0	0	0	0	0	1	1	1	0	0	1
ENSMUSG00000076333	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077890	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115040	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115837	5	7	5	3	7	2	4	1	1	7	4
ENSMUSG00000115340	0	0	1	0	0	0	0	0	0	3	0
ENSMUSG00000115793	1	0	1	1	2	1	1	2	1	1	3
ENSMUSG00000014313	2700	2300	2425	2558	2381	2709	2996	2389	3265	3048	3139
ENSMUSG00000037627	35	30	24	19	22	22	30	16	29	21	24
ENSMUSG00000088786	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092230	1	2	1	0	0	0	1	0	1	0	1
ENSMUSG00000048230	2	2	0	2	0	3	3	0	2	2	3
ENSMUSG00000064543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045996	109	146	129	122	99	130	101	97	134	132	128
ENSMUSG00000037617	308	277	243	258	286	331	304	216	250	289	254
ENSMUSG00000088201	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115811	3	2	1	3	3	3	3	3	2	5	2
ENSMUSG00000022280	664	696	588	577	645	719	706	510	624	623	597
ENSMUSG00000098457	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115162	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068579	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115715	2	0	1	1	0	0	1	0	0	1	0
ENSMUSG00000115278	0	1	0	1	0	0	0	1	0	4	1
ENSMUSG00000114981	0	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000115395	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048307	2933	2824	2689	2889	2608	2919	2981	2213	2666	2796	2665
ENSMUSG00000115084	0	1	0	0	1	1	1	0	1	1	0
ENSMUSG00000013611	6	5	9	2	3	1	2	2	1	2	6
ENSMUSG00000105494	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022283	1502	1562	1385	1344	1656	1821	1868	1386	1488	1506	1596
ENSMUSG00000115037	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115537	1	2	1	1	0	3	0	0	2	1	0
ENSMUSG00000115127	1	1	2	2	0	1	1	0	1	3	2
ENSMUSG00000115834	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115103	0	0	0	0	0	1	0	0	0	0	1
ENSMUSG00000022285	7449	6960	6315	6809	6329	7018	7192	5475	6286	6679	6430
ENSMUSG00000093021	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115750	2	0	2	1	0	3	4	0	4	0	4
ENSMUSG00000072618	3	3	2	5	3	3	5	3	7	5	7
ENSMUSG00000115430	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115333	2	2	3	3	1	4	1	2	1	5	4
ENSMUSG00000062397	2803	2711	2468	2473	2563	2859	2904	2345	2625	2799	2782
ENSMUSG00000097259	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115848	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115621	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089804	0	0	0	0	0	0	2	1	1	1	0
ENSMUSG00000022286	1	0	0	2	0	0	1	2	2	1	0
ENSMUSG00000089949	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089811	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051359	5947	5849	5656	5516	5355	5782	6106	4871	6056	6321	6029
ENSMUSG00000101671	2	3	2	2	0	0	0	2	0	0	1
ENSMUSG00000080408	0	0	1	0	0	2	1	0	0	0	0
ENSMUSG00000086992	0	0	1	0	3	1	0	0	0	2	0
ENSMUSG00000084316	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022288	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115157	2	1	1	1	1	1	1	0	2	0	1
ENSMUSG00000084382	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115095	2	1	2	1	0	0	0	2	0	0	1
ENSMUSG00000080425	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086125	1	1	1	0	1	0	2	0	1	1	0
ENSMUSG00000086313	0	2	0	1	0	0	1	0	1	0	0
ENSMUSG00000097679	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115326	1	1	0	4	1	0	1	0	1	0	1
ENSMUSG00000022292	709	728	595	622	592	652	657	469	586	608	578
ENSMUSG00000085442	3	1	1	2	1	3	2	0	2	0	3
ENSMUSG00000115249	7	9	7	11	3	10	6	3	5	8	3
ENSMUSG00000037487	3246	3264	2974	2991	2952	3438	3276	2347	2734	2884	2839
ENSMUSG00000065852	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115771	6	1	1	2	0	2	4	3	2	0	1
ENSMUSG00000115680	1	0	0	0	0	0	0	0	3	2	1
ENSMUSG00000061923	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000115525	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096567	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115307	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000115057	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115437	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037465	398	336	285	427	361	445	434	373	367	397	431
ENSMUSG00000115456	2	1	3	4	7	3	5	2	3	4	1
ENSMUSG00000115405	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115009	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000037458	3226	2898	2631	2814	2587	2938	2799	1867	2368	2633	2470
ENSMUSG00000099110	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000115546	3	1	1	1	4	3	6	4	4	3	2
ENSMUSG00000102106	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115587	0	0	2	1	0	1	0	1	0	0	0
ENSMUSG00000114975	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115491	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000115547	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022295	2675	2548	2409	2592	2274	2623	2603	1824	2240	2283	2245
ENSMUSG00000115620	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114994	1	1	1	1	0	1	0	1	0	0	0
ENSMUSG00000022296	97	87	66	96	66	74	99	67	79	83	71
ENSMUSG00000115070	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097875	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022297	18	16	17	15	15	15	17	14	13	12	11
ENSMUSG00000115508	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077470	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115841	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054196	16	17	20	13	22	20	25	13	21	19	19
ENSMUSG00000022299	29	35	34	35	22	34	32	20	28	37	27
ENSMUSG00000022300	242	240	228	231	242	274	275	231	268	226	257
ENSMUSG00000084562	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098021	6	8	1	6	1	8	4	4	8	3	0
ENSMUSG00000037386	1636	1892	1681	1593	1625	1707	1753	1308	1485	1701	1585
ENSMUSG00000095297	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022303	2	1	2	0	2	5	2	0	2	0	4
ENSMUSG00000022304	9	8	2	5	8	3	3	4	4	4	6
ENSMUSG00000087695	3	4	2	2	3	1	1	3	2	3	1
ENSMUSG00000022305	829	766	764	802	729	855	797	615	693	811	706
ENSMUSG00000115230	3	7	3	4	3	9	4	7	5	5	6
ENSMUSG00000115152	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115739	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115712	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115142	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000094112	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115367	0	0	0	0	0	1	0	0	2	0	0
ENSMUSG00000092855	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115820	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056332	6	5	3	3	2	3	1	0	0	3	2
ENSMUSG00000115069	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022306	357	373	335	333	322	360	355	239	327	339	316
ENSMUSG00000116397	1	0	0	0	1	0	1	1	0	0	1
ENSMUSG00000115975	2	0	1	1	0	0	3	1	0	0	2
ENSMUSG00000115898	0	0	0	0	0	0	0	1	0	1	1
ENSMUSG00000048559	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116178	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022307	4505	4784	4316	4353	4236	4632	4718	3570	4045	4321	3977
ENSMUSG00000097232	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042895	7	3	4	2	1	1	4	5	2	2	2
ENSMUSG00000116083	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000088469	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116215	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115986	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116199	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116008	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115988	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000115985	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116245	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116323	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115894	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022309	164	198	178	186	198	235	249	188	234	202	227
ENSMUSG00000097805	12	7	14	12	8	10	8	8	5	8	10
ENSMUSG00000051920	198	206	220	199	160	221	213	157	186	187	195
ENSMUSG00000098002	1	0	1	0	2	1	0	1	1	1	0
ENSMUSG00000087905	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000022336	1135	1287	1167	1173	1134	1175	1227	934	1251	1247	1284
ENSMUSG00000115635	0	3	3	3	2	2	1	2	1	3	3
ENSMUSG00000072592	0	0	1	0	0	1	0	0	0	0	1
ENSMUSG00000022337	859	875	750	830	717	877	884	698	915	924	901
ENSMUSG00000115407	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054409	180	235	215	183	205	203	185	148	166	188	166
ENSMUSG00000038760	150	163	124	116	132	164	125	76	115	131	94
ENSMUSG00000115730	1	1	0	2	0	0	1	0	1	1	2
ENSMUSG00000115694	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000088756	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077181	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038736	371	408	341	355	348	397	348	286	349	364	351
ENSMUSG00000022338	1192	1299	1145	1142	972	1092	1049	886	1042	1160	1075
ENSMUSG00000094551	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038725	16	10	9	7	5	9	9	10	11	13	7
ENSMUSG00000022339	385	405	346	351	334	367	376	288	340	361	368
ENSMUSG00000022340	1381	1344	1178	1365	1306	1596	1486	1039	1114	1361	1207
ENSMUSG00000060530	421	438	422	353	335	400	386	260	341	376	304
ENSMUSG00000089137	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089589	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115265	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058463	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022342	972	1032	945	930	1024	969	997	784	1023	1011	865
ENSMUSG00000118565	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115549	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096157	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065312	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115197	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099751	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092643	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115177	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115350	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051198	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115495	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088679	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115534	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115707	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022311	962	1073	947	902	861	911	822	542	776	779	682
ENSMUSG00000089828	0	0	0	0	0	1	1	1	0	0	0
ENSMUSG00000077752	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065742	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115700	0	3	0	0	0	0	2	0	1	1	0
ENSMUSG00000115462	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089314	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114976	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115775	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065760	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115446	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115478	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038679	488	557	498	489	503	525	550	384	461	523	488
ENSMUSG00000084458	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115339	0	0	2	1	1	1	0	1	2	1	2
ENSMUSG00000115654	0	1	1	1	1	0	1	0	1	0	0
ENSMUSG00000115513	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115563	1	0	0	1	0	0	0	1	0	1	0
ENSMUSG00000022312	1454	1326	1261	1375	1318	1456	1537	1098	1297	1356	1417
ENSMUSG00000022313	125	145	104	121	129	134	133	107	127	117	121
ENSMUSG00000115284	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115616	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022314	2045	2135	1868	1925	1883	2094	2065	1572	1905	1941	1955
ENSMUSG00000115068	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000115238	10	7	11	6	2	10	7	11	4	7	7
ENSMUSG00000068522	66	61	65	49	38	55	66	36	44	50	41
ENSMUSG00000115457	0	0	0	0	1	0	0	0	0	0	2
ENSMUSG00000115738	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022315	1	1	0	1	1	0	0	0	1	3	3
ENSMUSG00000115241	0	0	0	1	1	0	1	0	0	0	0
ENSMUSG00000057262	0	1	0	0	0	0	0	0	0	1	0
ENSMUSG00000088830	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094481	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038622	202	218	179	233	187	197	208	204	209	209	218
ENSMUSG00000115137	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061731	573	535	534	505	463	491	607	397	547	528	539
ENSMUSG00000087805	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058656	941	1037	884	903	838	894	870	645	812	785	771
ENSMUSG00000077567	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104794	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115761	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072584	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000097938	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063727	61	74	74	72	56	70	75	35	37	56	57
ENSMUSG00000115327	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050978	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038591	0	1	0	0	0	1	1	0	0	0	0
ENSMUSG00000115211	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115477	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024479	1977	1986	1840	1825	1851	1978	2010	1518	1946	1926	1848
ENSMUSG00000037362	1173	1224	1220	1213	1035	1234	1167	1016	1138	1210	1195
ENSMUSG00000098237	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022425	9368	10904	9337	10493	8579	9056	8854	7265	8444	9995	9927
ENSMUSG00000097286	17	27	23	18	26	32	17	16	16	24	20
ENSMUSG00000115245	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114990	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037343	671	594	589	596	539	703	592	455	521	527	559
ENSMUSG00000022422	3	3	1	2	2	2	2	4	3	2	1
ENSMUSG00000115657	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053749	1	3	0	3	4	3	2	5	3	2	1
ENSMUSG00000022419	618	629	503	498	584	639	626	419	527	563	569
ENSMUSG00000095792	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022371	35	32	35	36	35	30	28	21	21	40	22
ENSMUSG00000101568	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115759	0	1	0	0	0	1	1	0	0	0	0
ENSMUSG00000115414	0	2	0	0	0	0	0	1	0	0	0
ENSMUSG00000022370	384	373	288	357	302	370	428	270	367	380	389
ENSMUSG00000022369	41	47	53	46	54	69	59	66	43	44	61
ENSMUSG00000060429	103	106	88	82	87	107	97	62	72	88	93
ENSMUSG00000115200	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115150	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115651	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115187	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115361	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115678	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114969	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115064	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022367	5	3	6	2	8	9	7	3	10	8	10
ENSMUSG00000086541	1	4	1	5	4	4	2	0	3	0	2
ENSMUSG00000115493	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115172	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094730	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022366	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115226	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115117	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115629	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071757	206	209	167	193	252	264	321	180	214	234	228
ENSMUSG00000090002	5	3	2	4	2	5	9	6	9	5	5
ENSMUSG00000047807	0	0	0	0	1	1	2	0	1	0	0
ENSMUSG00000022365	1134	1114	1029	1125	1023	1220	1304	831	1005	1051	1019
ENSMUSG00000022364	122	122	112	127	112	136	120	93	99	131	113
ENSMUSG00000051225	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101892	31	45	35	26	35	34	39	41	27	35	37
ENSMUSG00000022362	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064597	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022361	2	5	4	4	3	2	3	3	2	3	2
ENSMUSG00000022360	73	95	75	64	79	84	82	50	46	75	68
ENSMUSG00000022359	88	63	59	61	55	87	75	42	50	60	74
ENSMUSG00000089504	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080461	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022358	39	45	48	51	46	43	49	41	48	61	29
ENSMUSG00000086801	0	1	1	0	0	1	0	0	0	0	1
ENSMUSG00000022357	1	3	1	0	1	1	1	2	1	1	1
ENSMUSG00000055114	0	0	0	0	0	0	0	0	0	0	0
